macket_id,macket_size,fk_macket_to_formatType,macket_height,macket_width,macket_specific,macket_DATE,macketVARCHAR
2423,13.7,5,2957.5,2623.3,[AGFESNXAYMI_RNQNW\QKVSVYG]UUDFA^P,2/20/2015,
2424,36.5,1,3312.9,3678.4,OCKVMUNVKOVISFGD\PCXMWZTDY\Z\AG\FX,2/21/2015,
2425,29.8,1,1995.6,2239.7,TM\FNMOHVGOZ^TNBHUKZ^_RUNMF[SM]ITH,2/22/2015,
2426,34.4,1,2272.1,1763.2,Q]UHN[\TDAIPGSY[COZFALE\B[[\VIAK\[,2/23/2015,
2427,33.9,4,1934.2,641.6,^YA\BA]HM]JXMOZ]OSYTK[PNNPHV_PND]R,2/24/2015,
2428,13.1,1,1612.9,1573.5,LGQ__AX]JVA[BCHJIVMURK]RDIU[XDYWKT,2/25/2015,
2429,46.6,3,1310.1,2968.7,C^BBSR\CFBR[]VTJGLNPO\^YQM]CNGG^K^,2/26/2015,
2430,30.2,1,890.4,1219.9,_OSLFWMJ^YVR]K[PMYT\SO[LIKRLNHSV\H,2/27/2015,
2431,8.3,2,2139.3,3264.9,IC^DHHHAU]CYBLYHGNK^VLMF^O\WVPKLIA,2/28/2015,
2432,37.3,1,675.6,2991.8,RG\VS_FTIOHHDNKFNDEFRZEJG^IQ^A\Q]L,3/1/2015,
2433,23.9,5,1316.2,921.8,ZXPG[RAE\ZPD^XFWUVT^D\ZEA]JWFVFNCK,3/2/2015,
2434,20.3,3,3819.2,2455.1,H\WOXTOJVIY^I\OLNSBEJQPY^MESDERITM,3/3/2015,
2435,34.3,5,2100.8,788.2,OZNKS^XGQJZTPLGD^R_][L[VXDOWYGFCKB,3/4/2015,
2436,9.4,3,3443.2,983.8,WLVRA^ISIE_DK]SIQ^BIAMWKNHWQ_P_CBR,3/5/2015,
2437,33.2,5,3055.5,685.6,G[FVOLMTUCVSAQQVXMQTD\^NJPIYNOYPIR,3/6/2015,
2438,19.3,4,3919.2,2403.6,RTGZLBWZEYRYEKK\UVIXBZI\FUVISXK[OQ,3/7/2015,
2439,42.3,1,846.5,2619.7,DCMPXLF_CYZXRHKODAMB[RSCKV\NLD^HOB,3/8/2015,
2440,33.3,2,1562.5,1477.4,AKIKXYLG^HPSD[X[V[_L^IRN[JTYXJACG],3/9/2015,
2441,17.8,4,1383.9,3629.7,MSZDUHWYSDO_NCU]PQ[AGMJLDGOZRLSUSJ,3/10/2015,
2442,13.3,4,2401.7,2103.9,Y\FZSTBIHACEEYNJYVOALB[YKJ[PKUGOZW,3/11/2015,
2443,47.7,1,1393.8,1606.2,DMSVDOM[XVBGAZL\AKCEY^TP\KS[AIHLF],3/12/2015,
2444,16.8,1,3622.1,1787.1,UFSJCJISM]]_WZBDT]MAYMRHFVCXZGNUZH,3/13/2015,
2445,29.9,2,1254.7,3132.1,AW\DSOH_DHBXSEH_OGPRWLK_KVBOVLDVVE,3/14/2015,
2446,28.5,2,778.6,1680.2,FR^ZSFWURY]TFCBTDVRM_BDYGJ^JQXADOT,3/15/2015,
2447,46.5,3,2301.4,3758.1,RL[UYCQACBBDBBDMYCYRRXS]\MOPZ\ECKF,3/16/2015,
2448,15.7,4,1542.6,3229.3,YU_SMSRNV[UMOTFTQUENMYW^NSUYJKBR\I,3/17/2015,
2449,35.4,3,2645.5,2551.3,CBZYUBHRQQVRETT[YQW\RFJKXXK\RIC\OZ,3/18/2015,
2450,40.8,5,2458.5,3781.9,CQE][BCXDVNHQZ[XQ\FYVJ_HBSHTLXFJDF,3/19/2015,
2451,25.6,4,957.8,1982.9,JMNHALDCMUAGTIZWNBO^EV]HWYCLMWNXKX,3/20/2015,
2452,16.3,3,1988.7,1982.4,YJ^LX_^GS\\GIDF]T_LLY^BFRGFGGAFBPC,3/21/2015,
2453,5.8,1,919.9,3254.2,OU^UAKRHNS[[TYWNII^NOM]NILC]SCMHEQ,3/22/2015,
2454,19.9,5,1586.9,2071.8,MPD^KFDDAZ[KSLSAEDJIPNDM[Z^KPODNSH,3/23/2015,
2455,30.4,1,2201.2,853.8,DCGKZRGOROT[UY[_TJZXNKHZKU_GPXTD_^,3/24/2015,
2456,14.4,3,809.8,1034.1,JMGSTIN]SJMSK]_A]JJLFXRFLKYIODJRDY,3/25/2015,
2457,29.6,1,2055.5,1825.8,JAY^PLNK^IPLXQTKVGRPXZOZFQFW_[CHDP,3/26/2015,
2458,37.2,3,1335.7,1043.8,]DDEHDWAHQFUM^FZRHWVULG]_MDEMIJ\]G,3/27/2015,
2459,16.1,4,3698.5,3749.6,M^RPHTC[[CYFUDQIMNPQ_]UNZOWTM\PL^_,3/28/2015,
2460,23.7,1,1007.1,3877.1,EZQJ_S]IH\RHPOB_SSZLM^_OE][YXNVZQR,3/29/2015,
2461,36.5,3,3530.4,2217.6,VMM\GB_^ESLGUGQ_JGSTTIKYY[TFL]W]G[,3/30/2015,
2462,42.7,1,2711.3,1939.9,\EKPYBUI]TZVUMCTS_[YNEKBW][Z[\PCCE,3/31/2015,
2463,29.9,1,732.9,2532.3,GWMTDGXQITFZQH\FIVXOSTKR\TFNHHLMZP,4/1/2015,
2464,8.4,4,3306.9,895.3,L^A]AVBSVSPGXHF^MPPXQEFKYFS\TLHYAO,4/2/2015,
2465,33.5,4,3190.3,1274.9,QH_CU\MFDVKOUJ]VJGOJHRHNFGWJCXOVOB,4/3/2015,
2466,21.3,2,1935.7,2609.8,RKWP_LZQVIHLEIIDTN_JJUZ[\EARYN]KJK,4/4/2015,
2467,18.2,3,622.5,1780.1,HK_HMFSGGAGYC\RHWI__BY[YMJ_GODSNYC,4/5/2015,
2468,39.7,2,2711.4,3050.7,AACUQGF]L\VUDJJOYZR[[U[WVXRVHYDFKD,4/6/2015,
2469,22.1,5,661.8,1473.3,^L[NZAIQTUWJEJCI]TIY^WIVEVD\LNUSUX,4/7/2015,
2470,43.9,5,2013.2,1071.2,^X_U^G\DWMS]VGNYR[^VLEW^[FHLYJMOBE,4/8/2015,
2471,15.2,2,2062.3,3620.5,LVJVM^FJNNEZBKCEYI\B[VBLEGDPDSQAO],4/9/2015,
2472,34.4,3,568.8,822.4,WQA[FXZS\BDR_PQGBW]D_XVYMOPBTHUP]^,4/10/2015,
2473,16.6,2,3807.9,2010.6,TZEIRVI^VASNUMPOQ\\][UJPG_HNXA^BJ_,4/11/2015,
2474,35.1,2,3326.2,1995.6,[Y]_PMPJINWB^\YRKQBMJOEMIPVWRFDEOB,4/12/2015,
2475,26.1,2,4000.5,773.1,GM\U\V]BDWKACMEVNCFDDSYSGSKFVFXYBG,4/13/2015,
2476,40.1,4,1374.1,1523.6,^^TTQNSP]\_TD^\R[ARE]OVHMCV^NUCQKT,4/14/2015,
2477,42.6,1,3704.8,1501.5,WOJ\MILTHOMSD^YBDV[SCEDGUXMQSARXOV,4/15/2015,
2478,39.5,5,2202.2,833.5,Y^BFXBKMX[PUWTWMBTEE_TRFG^OAVWEWHN,4/16/2015,
2479,38.2,1,3552.1,2729.5,KDCPMDLOS]IXHPMAT\CU_XKGEPRGNNWZYA,4/17/2015,
2480,43.2,4,3766.6,1145.5,\J]IYBBTTXQGAC^ZFHUDSILALNSKTESKSM,4/18/2015,
2481,35.6,5,2816.4,3726.8,VUQU^SQFUOBVZTZN\SCSNRYA[JJ_^OGSV\,4/19/2015,
2482,41.4,5,3500.3,1706.3,WFOO\RP[ETIRTZIWSMNCQLJR_N\QWZHCSJ,4/20/2015,
2483,42.2,5,3597.9,2710.3,IXQSQJARYSQAAIOUURH_CH^HGGNJDJT]EX,4/21/2015,
2484,25.8,1,3629.2,950.8,WVLVYED_[SGYWN_QHG]WMBLMDSVHVG\AOI,4/22/2015,
2485,26.1,5,1284.9,3738.5,IOPGRGILLTO^]]LHMPSABRJHEUWJKBC]WA,4/23/2015,
2486,39.6,3,2003.2,3595.2,^FYNOYPHHWINZAIGWWL]ZML_AODIOEFNXR,4/24/2015,
2487,17.2,1,3778.9,707.9,UTZUYDVXK__^NYUOUPGNHN^SBUUE_ATZIW,4/25/2015,
2488,26.9,5,3403.4,1658.5,GCTGAPW[PIPUQWA[L^E]A_JD[QJ\FTYWYY,4/26/2015,
2489,10.6,1,1552.8,897.5,PX\B\\PPJ\MHZDRNNGMSIHCHLFCISHCNFX,4/27/2015,
2490,39.4,3,1006.7,1465.1,EHSCHWB[PK\HSKO]Y[BHXXADAGEGN]^JT[,4/28/2015,
2491,35.7,3,1845.5,2702.3,KGNHL[NGPJTI_^VUSAZNVEN[A\^OGAYBSO,4/29/2015,
2492,33.8,4,2807.7,948.6,TMSZPZNMAIKJFDR^LSFRCTEMJ_PK^GZDZL,4/30/2015,
2493,40.3,3,3797.5,1338.9,^TC[SVOUJH[NNWTMWCP_QKGZC_BUUOH]MR,5/1/2015,
2494,28.4,2,3309.6,2779.9,XD^TLFSGHMAVOAHQUVU[SAQDBOYXBKXMFG,5/2/2015,
2495,13.3,1,2270.8,2174.8,GI]X_[YBYX]GKIKWIPNYFZZRFQ\L[\OZM\,5/3/2015,
2496,38.1,1,600.6,2238.8,]DKWGQDLCOVFXK[O_\PK\J]]CCXNYKOR^A,5/4/2015,
2497,38.3,2,1112.1,1953.1,M[AYT^[TBZEDURYTKUYSS\RKR\FUSKIB]D,5/5/2015,
2498,14.2,1,2878.6,877.5,RYA_ZJZDINGQQ]_JHQT[JKFJIP^NDCRYZX,5/6/2015,
2499,42.9,3,3405.7,2774.6,^BBGWAACI]U]LLWJYMOX]HQ]DOS_QMQOVA,5/7/2015,
2500,41.8,5,3333.8,3335.8,TWJ]]CYDHWUCQQ_BSWFSJHZGPVMAXNQVNJ,5/8/2015,
2501,15.4,4,2946.8,1039.6,FNO]MCBH\PUWLSL_LSI]]VLLZUC\YM[PAW,5/9/2015,
2502,8.3,1,595.5,1076.8,XBPGRQ^SOTBMSG_MMVSE^LXT]FTIODUI[Z,5/10/2015,
2503,24.6,4,1006.5,2712.8,OB_[UCH^JEEGL]RML[OYWS]EAAOUHP\LPP,5/11/2015,
2504,5.7,2,2377.4,2026.3,BUKEOUFHY]XM[GILE^TPGV^HOMDONTICUY,5/12/2015,
2505,43.3,2,3260.5,3468.4,YWTAQVGQXBMI^EKYWF^D[^^XFBHSUOVAOL,5/13/2015,
2506,23.5,3,1744.8,603.9,YMNU]FGEVVQIWRDDHWCUVLNWSJRHII\OC^,5/14/2015,
2507,12.4,3,3055.2,1414.1,L[O\MGSM\LMJ]JQPQ_]LJDTMIDWWSFCIZG,5/15/2015,
2508,29.9,5,966.4,1351.1,RXX\TVCLYRDGFZI[EW^BXJ^PHD\]UKYWXI,5/16/2015,
2509,37.9,5,3981.6,1811.1,EYO\DHDUA_WOPYT]ZPUC_[L]D\LLNMJPZM,5/17/2015,
2510,21.1,3,1597.5,1535.8,AOYZIFDSX]CQCHVG\EYKILH__CZ]Y_\DV[,5/18/2015,
2511,26.6,3,1577.2,3211.8,]TDXSLDYX]JPPSBWZFTWKR[JAXP_PZ\HM_,5/19/2015,
2512,46.5,4,2975.6,1924.6,NVNJYWCEVXWU\XOLEZVOARKHWZR\]GIUJL,5/20/2015,
2513,28.8,3,4000.1,597.3,E]XS[KJMJK\DA_RFVHGLUUYF[ZD]IUEZWO,5/21/2015,
2514,39.9,1,1805.6,1465.2,PTCV\PFHLFN^YPD_NHCBFDOTRRDLLBCL]L,5/22/2015,
2515,22.4,2,2791.8,2275.9,OGSM\YKYNZCVI[[UGG]LVGYLIBM[N\P]ZU,5/23/2015,
2516,40.5,2,970.6,1662.8,GTIQGGWYCVGZF[AFH]DDWO_YU^CTNAQH_T,5/24/2015,
2517,6.2,2,1336.3,2020.9,]WOQWSIYQKZMSXQNIVGKS__HI[ZECCS_SF,5/25/2015,
2518,17.6,4,1561.9,3434.4,XXW^GQMPSVHMEGGXWSYQVMUXTECXL[[XDA,5/26/2015,
2519,8.8,5,1243.5,3255.5,]O][OJPILUGQIDKPJKLTH[YJLCUHRQWDOI,5/27/2015,
2520,26.3,5,3231.5,1185.8,DHDRPGDWT[KRLCNGGAD^GHJBWTBOXQKYCE,5/28/2015,
2521,12.7,4,2546.2,2433.6,FWOZ]UST\]XRID^VBLRU\JRRYMK\T\[BJJ,5/29/2015,
2522,26.8,2,3081.5,2107.9,ZNFB[AVF^YLJ\WEX]\JZMIHH\\ERE]Y]BX,5/30/2015,
2523,16.2,3,2702.2,1898.4,SV^KVEN[FHDPXHABECARG^PU\ZMEHBNFMB,5/31/2015,
2524,40.1,1,1122.1,929.1,YX[SPLVW]G^Z_JL[KFABNHYIBXM]KIXDY],6/1/2015,
2525,20.9,1,833.3,3930.9,^\IICY^\QBGOOURRAXPXWWIWOASHBO^NO],6/2/2015,
2526,20.4,5,2482.2,3701.4,\AWEJKL_[LAWGG^[JN]TMPPJTEEZXN^ZEI,6/3/2015,
2527,31.1,1,3613.6,3958.6,LHPUFQD\GUREOFXENITYRRT[AOXBIJSJVK,6/4/2015,
2528,8.9,1,2219.3,1407.4,B]\^GJQ^JGXM[\QKC_ELWPRC\AWVIBAMQ_,6/5/2015,
2529,47.3,2,1397.1,2577.1,T_HSTFATAERYG[^CJX\FTBNS\[TSFPKGDB,6/6/2015,
2530,29.1,1,1106.5,2187.1,FEM[PSWOIYIMTQ^[AKTSXX\ES]W_DCWRVT,6/7/2015,
2531,37.1,2,2082.5,2984.5,AUKLB\GYTCWBCRB\^JODK^BUXKIJDEIUWZ,6/8/2015,
2532,27.3,5,2798.4,1295.3,FBKTTZD\NT_^XLWP^AWS^S_FMLAUKCW_DA,6/9/2015,
2533,35.3,1,3504.5,2153.7,L\DVBVO[\VANVHBR_FIDXTO\TAWW\DERSV,6/10/2015,
2534,6.3,5,2661.5,1352.5,R_CWRHG^Q^KIDYMLDBJVL[XZGOTER\NUCU,6/11/2015,
2535,21.8,4,649.7,3658.8,QNSYRLRBFSAT_GH[XO]^^XIVGNIHAZFBMY,6/12/2015,
2536,26.4,1,3512.2,3667.7,PTM\GWF]NKRX^XVIWC_[LPIBLRR[JVU_[^,6/13/2015,
2537,24.3,1,2937.4,1860.5,\AUMSIQNPB^JUXOSD^MGOFT\CKWXMQRFUH,6/14/2015,
2538,48.7,2,1973.7,2357.4,KNEU[GDRDL^VM\_JFVGSZ\KORO^RHC[NNS,6/15/2015,
2539,33.5,5,2227.6,3481.9,RP[[_RXSLD[W[DCOG\T_]VD^PK_MJFXANV,6/16/2015,
2540,21.9,2,3006.6,2042.1,\KPANGTJKOILLZCEPSFGNZF\^CGKQL[SCZ,6/17/2015,
2541,24.2,3,1085.7,1071.4,JLJ]RKWLB^PVVK\L_Q^TF\HQZXI_PWXKGY,6/18/2015,
2542,33.7,5,3883.8,2573.2,VFBW]MAJTQB\WPYIBVNCZOYAYX[\LD\Y]],6/19/2015,
2543,24.9,5,800.3,3653.9,PYD_BHTQU\XVKWRGG\LCCSBEEFO^QACQ]W,6/20/2015,
2544,43.4,2,3804.1,3639.4,GNXTLDVL^YZS]\E]SPRGD\ISSLTQVK[AG^,6/21/2015,
2545,22.3,1,3193.3,3407.7,YW_YWWZLHMIHGKA]\OCHKFASIEGZ^TVUTG,6/22/2015,
2546,16.1,2,757.8,3246.4,PFPQAEDZP]NKZ^SKGKWVRCGRGAICLKZYMV,6/23/2015,
2547,31.2,5,1238.7,1290.8,AQXLSFX_TK_QDL[[NZYIJ]SKEFCSXRTKFF,6/24/2015,
2548,22.1,4,722.9,2442.2,ZJ\USF\EQDANLJCYUJLZ^OQNBY^LXWRKRM,6/25/2015,
2549,8.4,5,1801.6,4000.2,IVIZPMEK_^]RCSE\]TGZDKFUDY]PL^JLCP,6/26/2015,
2550,44.1,1,2059.4,2369.6,D^TFL[BH[JGETKP_FFEOHT]VEUJQZNEEJN,6/27/2015,
2551,32.6,1,2787.6,1963.1,ZX^NRJOZ]PY[YYRVDY_NQUIZXS_MKCOTO^,6/28/2015,
2552,34.7,1,3231.1,2376.9,PMEQAEIMHIBVPFPXPNSPAOS[RPB\KHGDAQ,6/29/2015,
2553,40.5,3,1914.5,2651.7,CUNDHYQUANXOJVUZPPKCK^_\_XTK[SOSVK,6/30/2015,
2554,32.3,4,1022.8,3815.4,\KOKY_EPXHDQI\[CEJLTQVC\ZK\]LPK]_Z,7/1/2015,
2555,20.5,1,1892.7,2352.6,QIS^ENG\G^^RCGL^^ZQCQLHGUUOFS[QCCS,7/2/2015,
2556,20.4,5,1484.5,1952.7,ZTDG]Y\UYOI[NQSNXFYFTFVYDUDPLRCGQC,7/3/2015,
2557,25.4,3,810.2,781.3,UPSMNRDILM^R\BKWGCN_CQAGJFS^AAWBOK,7/4/2015,
2558,36.7,5,1714.1,893.6,]AFKYNM_ZMVSLTXB[G_MZNUIVXSTBBBWUF,7/5/2015,
2559,35.8,2,1539.4,1773.8,FPUYXJ^WNCXGLPYMVVIDYVQF^ISSBBRPNP,7/6/2015,
2560,36.5,2,1298.3,2852.1,HHUUQTPMLEK\LMFZNWYAMJ^HXSBKR[[HAR,7/7/2015,
2561,38.9,2,2712.1,1955.9,NTGBCD^T_VBPMKHBI[XMA\FYF\BG_GDNUP,7/8/2015,
2562,41.5,1,1983.3,1118.4,QRTSQA\Z_HV\FWEJTIIJC]EALZFTKZP\ZB,7/9/2015,
2563,34.6,2,3898.8,3445.1,MSDUKDEGHN[OLDI^PSXNDEHQCBQZKCN^LD,7/10/2015,
2564,40.3,1,3403.7,1785.9,H\LUEVU]UTJ[JELBRIQCBROGV_VC_YHJMY,7/11/2015,
2565,43.8,3,2293.5,1661.5,VALQ^JWZRUGIA^KAJLKSZFG]PLD\QYVRAH,7/12/2015,
2566,26.9,2,3226.1,3139.7,TROTZXX[AKEG\][QUCPC\R]\FMTXYNV\DU,7/13/2015,
2567,18.5,4,655.2,3476.2,R\BFQ[V^IKJZAYEV]WSVFXHAZ[MXMMZFTQ,7/14/2015,
2568,9.7,5,3055.3,3765.5,]NSX_EUQQ_CAZYLGX]NQMMGWNOUU_OSHAF,7/15/2015,
2569,31.3,5,1499.3,2413.5,XLODWTWL]VAX\CPFG^^UXEYARK\UZNT]A_,7/16/2015,
2570,47.2,4,1150.9,1407.6,V]^]RDKTESPSEQFHQAF\CH\G\_DLTLDDSY,7/17/2015,
2571,7.4,4,2201.7,978.8,BJEHYZFOEMNF[SJOTBWKPMZAXEXW]ERNOS,7/18/2015,
2572,11.9,4,2705.9,2136.7,JX[E\NJTNGRNL^\CPFQT\PZFOJQZGA]LTE,7/19/2015,
2573,16.2,1,2662.6,2902.2,IOHABJRSZAXHFGQRCEK_\_QM\KIQFDC[QR,7/20/2015,
2574,29.5,3,3615.3,1935.6,\FIJQROQFXPIR\G^AMPGEOQCJOFWRI]Z]F,7/21/2015,
2575,47.6,1,2122.6,2935.8,NAKCHH^KCIRO^NAG^JCTSMNTFT_\ST^G_S,7/22/2015,
2576,46.2,5,3217.5,3353.8,PRZCKVMMY^\E[PCQETKYBEAHUYKXDTJ\IY,7/23/2015,
2577,30.5,4,566.6,3483.6,FULFPIGIBRRYJGBMSIHMRDCP^^PTJO^LPE,7/24/2015,
2578,43.1,2,2254.3,788.7,DFD^UOKLIWS^OZHUSC_I^RHZCSMSE_WG_L,7/25/2015,
2579,48.1,1,2700.6,564.3,MWELSK_WDAI\[NCFOJJXVSMXNXZHUZ^DOS,7/26/2015,
2580,8.9,1,1105.9,933.9,]CCCIXDJLT]^ETVDEKHT]OYSJPZLG^_ZIK,7/27/2015,
2581,6.7,4,3413.7,2730.9,RNQYUGYMBVSJEZOP^J\MFWPDANYZBMUKRB,7/28/2015,
2582,45.7,1,2010.2,3092.2,YQD[CTSZMLMPDAQCQCC]U_Q_UXSMKENYJV,7/29/2015,
2583,6.6,2,3998.7,2902.5,GWDE]\QWJGDVMM\DE^YGUMGBII^\UF^SFO,7/30/2015,
2584,27.4,5,1412.8,2773.8,MXD[D]HLHGCPZ[P_SHFYR\D[ZOBDTK[^J^,7/31/2015,
2585,45.4,2,2159.1,1050.3,KMNRMTYBF^UC[\LCVDYLFRZHVKVGICRQCH,8/1/2015,
2586,47.5,3,2502.2,3948.4,FEYWV[]FCRE^L[QSJZB_KOYWTTS\LXPASC,8/2/2015,
2587,11.2,3,1430.3,867.8,\QWFQL]FKCNXGYO[Y]U]NDSOSTX^B]BNP\,8/3/2015,
2588,45.6,1,615.1,3041.7,PK^IX]^P^[UDHIMVKGDZUFXU[EESQVUN[N,8/4/2015,
2589,20.8,2,927.3,3443.8,JYXHK]OYIDASYRPPJ\]EGJ[\\PQBD[WT[M,8/5/2015,
2590,45.1,1,2155.9,1370.9,SWYNQEN\BP_AAKVNSBM_YT[IZSQHRJP]QS,8/6/2015,
2591,17.8,3,1366.7,649.7,JDPCVYWZ^PVPV^JRPV^CRCOQYYDN_ZPIUM,8/7/2015,
2592,43.9,4,3076.6,2030.8,]J]\ZOOQUJXJTSBUYCEND[DR\V]C\BBIK_,8/8/2015,
2593,19.9,4,3664.3,836.1,PKAGT_YMJ\YIJSJZUSXJRTYYARWDLHVUER,8/9/2015,
2594,42.3,2,2461.9,2728.5,_]DKTQUYHPRLC\DMEBTGODB[H\TPVBANAH,8/10/2015,
2595,5.3,3,3110.5,2770.3,[_TTAXQRZCG]\EH_XYFFQ\GOBBTAD]HTLK,8/11/2015,
2596,43.6,1,1751.4,1029.8,AU^BAPCRIZHRGFCVNVU^CMCRLDG\ZLRILU,8/12/2015,
2597,13.1,3,3510.2,1703.5,JU]AZQEPFVHK\VL_^X[E^GSQNW^ZEBL^XK,8/13/2015,
2598,5.8,1,1892.9,3703.7,CSBEZA^OV_CVNLFDPT__EOH^^GMBFD[FEV,8/14/2015,
2599,13.2,5,2398.9,1188.1,WXMFLYBFLEAGGYHHAW_SHL^EFWLLSQACML,8/15/2015,
2600,14.5,2,3958.3,1631.5,W^Z]F[QHBNNJ]^BZGMALR^ZPA^WJ]EILND,8/16/2015,
2601,7.5,4,3181.7,637.5,XI^ERXXJIZAWOPVXGNHQLEY[TXAN[[RUM^,8/17/2015,
2602,7.1,2,681.2,2409.2,[KL^MO_U\TVLWYTZRI\]FDXR]XMPDZDEYF,8/18/2015,
2603,40.9,1,1373.9,1425.5,IRR^H_ITPBJZO^U]I\[GSXTCQA_ULVQRYN,8/19/2015,
2604,14.4,3,2756.2,974.7,PI_WSKFB\GRR_TB]\PTDURB\CIMICFVJY],8/20/2015,
2605,15.7,5,2350.9,2758.9,T]UNCKT^JMQJEPYYBCDCFDTTCLVAHX^JOW,8/21/2015,
2606,13.5,3,3003.2,3945.9,VX^ALGEEOD^[JL_IRYT\Q]^JFESSDP[UXL,8/22/2015,
2607,28.1,3,2865.5,3148.2,JQDXIFQGZ_P[FANIOT\K]^^D_S\DFPUBEB,8/23/2015,
2608,48.2,3,2274.8,3163.3,KYXD]TDWZVNPW\HUKXBWOQBNBGFJUIY\]S,8/24/2015,
2609,11.5,2,2766.5,3307.8,[HZTZ]FMYSV^SVGI\YXVSAE^RNZNGQD\LN,8/25/2015,
2610,24.2,3,2518.5,3350.5,^U_BI_]DCPJQQP_LNFXQRRL\AHTPZITGET,8/26/2015,
2611,9.8,4,2791.3,2709.4,HQIFJCJOTBJ[FLAHHYD_TP_T\FYAK[YDZM,8/27/2015,
2612,8.5,3,3075.4,921.3,AZYROTABDLXBJS^PQSHLSIOS[CNZDBJHML,8/28/2015,
2613,9.3,5,1475.5,1138.2,Y^AARKSMYWFCCVPYKJSMPB_UGEUT[QSDRK,8/29/2015,
2614,32.7,4,1323.5,2994.8,X_[EEKYJAPAND\SP\VVRCKISADYB^J^_BF,8/30/2015,
2615,33.8,2,1320.8,2154.1,ITV]LVYEHXPJ[_ONNPANM^JTULO^ZPPVKC,8/31/2015,
2616,28.1,3,1880.4,3393.1,[\^JQYVVH]_[WAEMJD_GMNYI\XHXBSKSPT,9/1/2015,
2617,34.8,1,1638.4,3386.1,HAFYAYBVXIFUZSMSL_DPOJWN_]ZULUUKNW,9/2/2015,
2618,37.9,3,3343.4,1508.5,ZUQQKVP^RGBW^AHTEX\HK]FRFULN_FLRNQ,9/3/2015,
2619,7.7,2,1414.6,1044.3,ZZTT__^UIMWHCEGHXQCCPTOU\^I^MLUVHX,9/4/2015,
2620,14.7,1,1677.3,2209.2,[LLSAR]KILEF[NZZ]DNQIBUFHTDIJ\VGMV,9/5/2015,
2621,42.8,3,1875.9,3075.4,L\\BP^]SMI\MW]R_[E\^F^HCUMWQWQ_QRO,9/6/2015,
2622,27.6,5,1056.6,3945.8,IJCSNZTFM_FW_AHLURJC^DINWLMJSTTFKJ,9/7/2015,
2623,47.1,1,2108.6,2776.5,Y^L[]ZXZMFKC[]QROQGVQ_PEY^FUQD^V[Y,9/8/2015,
2624,35.7,1,3030.4,1480.6,UUYERWUQZCSWAHGBXHIOREKWWTAXK_^A\O,9/9/2015,
2625,38.4,4,3302.7,3754.8,H\A[VFVAI\UUCTQVN]_YCJ^PFBFNCAULPX,9/10/2015,
2626,16.4,2,2047.8,1829.2,GXR[FRAX]YQZG]BBM^RMDLYQSBWJIDMJRJ,9/11/2015,
2627,18.7,2,2583.2,2106.2,DJXJKH^HHAJ]_^MUM_S]B[R^BPXWMEGZ_[,9/12/2015,
2628,7.6,1,557.8,2290.2,VXNBAGMUCIWGEVJTSVHTOTNR]TMPFA\Q^E,9/13/2015,
2629,36.3,4,993.9,3012.4,[PY_RBYAWZEJUVLT_LFESUN_IJFHWXW]EK,9/14/2015,
2630,8.9,5,919.2,1626.4,YPUBFSLMH\SMKDVHFC]FRC\_EX\Q\A^CDV,9/15/2015,
2631,11.9,5,3998.9,2346.3,]GRJSUFIWDEUZWYZWPVH[WWCHYZYCRLR^G,9/16/2015,
2632,7.9,5,3423.4,3969.4,F\GQDN\H[_XRLGFPB_HIXANY]HDPABQS[E,9/17/2015,
2633,28.8,3,1346.3,1881.3,R]ZFLJCATE]CMYEFJ\KCQI\U_DOKDOUUVB,9/18/2015,
2634,40.8,2,835.1,3996.3,FXLSGXNRD\EWJUPYIKR]C^HA[^SIJQXN^V,9/19/2015,
2635,17.5,4,898.4,1056.9,GECORSDB^KOPFG^MVOZ^R[OQTEJSVTRYCT,9/20/2015,
2636,28.3,1,647.7,2233.4,SJVDENOMUBCU\CKNWBBTYCIBAOANEKKPBU,9/21/2015,
2637,13.8,2,1423.5,3406.6,EM[HKQ]]DN\P_PFBQDC^AESEKR\RHIF_VO,9/22/2015,
2638,26.9,5,2671.5,2864.2,S\GFYCYWX]M^ATFJMIBHDON^LNHXKJ^AHI,9/23/2015,
2639,42.4,5,3986.8,1874.4,NJJUUYEGT_TSPXOOTAG]PXWOUAVSBS]AKH,9/24/2015,
2640,12.6,2,2557.5,2578.2,^KULJDWYXDUO]Q\X]XIB^S\IWWIWKMPUFP,9/25/2015,
2641,17.6,2,2694.5,1470.4,QJIQBUZAZE[AZFHIGA^TRHBLCXRUTPWDLN,9/26/2015,
2642,48.2,3,555.7,3237.6,GBGUKVH^PM_]BQFS_NGXPDIOXZMNEARLB],9/27/2015,
2643,10.8,4,1554.1,1616.7,KSEUBOQSQEROQXSLDDAKMPDAGBJI\QAYMY,9/28/2015,
2644,26.6,3,1306.1,3469.7,XUKK]UBHIM\ZDTISIIJ]ASWRBJFB^JYXMD,9/29/2015,
2645,38.3,1,785.5,1045.1,LKC_JY^CD[^JH]MO\DWPRU_OSSJ[NA]GJE,9/30/2015,
2646,9.4,4,1923.1,3225.5,W_S][TL]YXWIFOLMP_^DELO^FORWFNIXHX,10/1/2015,
2647,41.1,5,2219.1,1933.7,FHWONIW\MMYMCEPHZ\KPGVWL^QEZJ]PCXA,10/2/2015,
2648,20.2,1,3116.9,3381.1,GJEB\DKJHCHQFWVP[DAGUR]SAAXJ_IE\HE,10/3/2015,
